ts,requests,bytes,status_200,status_300,status_400,status_500
1995-08-11 09:33:00-04:00,76,2341877,66.0,9.0,1.0,0.0
1995-08-11 09:34:00-04:00,47,1353595,45.0,2.0,0.0,0.0
1995-08-11 09:35:00-04:00,77,1294843,68.0,9.0,0.0,0.0
1995-08-11 09:36:00-04:00,75,885820,69.0,6.0,0.0,0.0
1995-08-11 09:37:00-04:00,83,1114513,68.0,15.0,0.0,0.0
1995-08-11 09:38:00-04:00,72,868524,61.0,11.0,0.0,0.0
1995-08-11 09:39:00-04:00,79,2316290,70.0,9.0,0.0,0.0
1995-08-11 09:40:00-04:00,85,755191,71.0,13.0,1.0,0.0
1995-08-11 09:41:00-04:00,58,913504,52.0,6.0,0.0,0.0
1995-08-11 09:42:00-04:00,59,1833554,48.0,11.0,0.0,0.0
1995-08-11 09:43:00-04:00,53,783456,45.0,8.0,0.0,0.0
1995-08-11 09:44:00-04:00,87,616626,76.0,11.0,0.0,0.0
1995-08-11 09:45:00-04:00,70,624663,61.0,8.0,1.0,0.0
1995-08-11 09:46:00-04:00,109,1253646,100.0,9.0,0.0,0.0
1995-08-11 09:47:00-04:00,71,1873309,64.0,7.0,0.0,0.0
1995-08-11 09:48:00-04:00,75,1003171,65.0,10.0,0.0,0.0
1995-08-11 09:49:00-04:00,51,835717,50.0,1.0,0.0,0.0
1995-08-11 09:50:00-04:00,49,880513,43.0,6.0,0.0,0.0
1995-08-11 09:51:00-04:00,54,395079,49.0,5.0,0.0,0.0
1995-08-11 09:52:00-04:00,56,366271,56.0,0.0,0.0,0.0
1995-08-11 09:53:00-04:00,56,1640682,47.0,9.0,0.0,0.0
1995-08-11 09:54:00-04:00,71,877961,66.0,4.0,1.0,0.0
1995-08-11 09:55:00-04:00,56,481687,55.0,1.0,0.0,0.0
1995-08-11 09:56:00-04:00,40,766419,32.0,8.0,0.0,0.0
1995-08-11 09:57:00-04:00,41,377549,39.0,2.0,0.0,0.0
1995-08-11 09:58:00-04:00,53,1072355,53.0,0.0,0.0,0.0
1995-08-11 09:59:00-04:00,80,1575138,66.0,14.0,0.0,0.0
1995-08-11 10:00:00-04:00,53,625746,49.0,4.0,0.0,0.0
1995-08-11 10:01:00-04:00,71,798359,56.0,15.0,0.0,0.0
1995-08-11 10:02:00-04:00,58,393842,58.0,0.0,0.0,0.0
1995-08-11 10:03:00-04:00,41,682028,39.0,2.0,0.0,0.0
1995-08-11 10:04:00-04:00,41,359635,36.0,5.0,0.0,0.0
1995-08-11 10:05:00-04:00,65,969612,63.0,2.0,0.0,0.0
1995-08-11 10:06:00-04:00,78,895142,76.0,2.0,0.0,0.0
1995-08-11 10:07:00-04:00,68,967174,61.0,7.0,0.0,0.0
1995-08-11 10:08:00-04:00,60,870582,58.0,2.0,0.0,0.0
1995-08-11 10:09:00-04:00,79,877092,74.0,5.0,0.0,0.0
1995-08-11 10:10:00-04:00,67,775800,59.0,8.0,0.0,0.0
1995-08-11 10:11:00-04:00,92,766247,69.0,22.0,1.0,0.0
1995-08-11 10:12:00-04:00,65,1593887,60.0,5.0,0.0,0.0
1995-08-11 10:13:00-04:00,63,926549,54.0,9.0,0.0,0.0
1995-08-11 10:14:00-04:00,34,214009,29.0,5.0,0.0,0.0
1995-08-11 10:15:00-04:00,77,2320549,68.0,9.0,0.0,0.0
1995-08-11 10:16:00-04:00,59,704383,59.0,0.0,0.0,0.0
1995-08-11 10:17:00-04:00,82,562258,76.0,6.0,0.0,0.0
1995-08-11 10:18:00-04:00,55,1126404,55.0,0.0,0.0,0.0
1995-08-11 10:19:00-04:00,68,762874,64.0,4.0,0.0,0.0
1995-08-11 10:20:00-04:00,76,884289,67.0,7.0,2.0,0.0
1995-08-11 10:21:00-04:00,112,752649,102.0,10.0,0.0,0.0
1995-08-11 10:22:00-04:00,74,1944690,66.0,8.0,0.0,0.0
1995-08-11 10:23:00-04:00,69,895564,62.0,7.0,0.0,0.0
1995-08-11 10:24:00-04:00,56,517695,51.0,5.0,0.0,0.0
1995-08-11 10:25:00-04:00,50,981500,43.0,7.0,0.0,0.0
1995-08-11 10:26:00-04:00,59,516989,58.0,1.0,0.0,0.0
1995-08-11 10:27:00-04:00,29,655092,28.0,1.0,0.0,0.0
1995-08-11 10:28:00-04:00,56,672204,51.0,5.0,0.0,0.0
1995-08-11 10:29:00-04:00,76,826001,73.0,3.0,0.0,0.0
1995-08-11 10:30:00-04:00,27,255137,26.0,1.0,0.0,0.0
1995-08-11 10:31:00-04:00,66,1804346,65.0,1.0,0.0,0.0
1995-08-11 10:32:00-04:00,70,1677561,64.0,6.0,0.0,0.0
1995-08-11 10:33:00-04:00,68,3476630,65.0,2.0,1.0,0.0
1995-08-11 10:34:00-04:00,53,457866,48.0,5.0,0.0,0.0
1995-08-11 10:35:00-04:00,51,733726,41.0,10.0,0.0,0.0
1995-08-11 10:36:00-04:00,59,608887,58.0,1.0,0.0,0.0
1995-08-11 10:37:00-04:00,62,1453924,62.0,0.0,0.0,0.0
1995-08-11 10:38:00-04:00,39,3093900,37.0,2.0,0.0,0.0
1995-08-11 10:39:00-04:00,52,564945,49.0,3.0,0.0,0.0
1995-08-11 10:40:00-04:00,85,1083743,81.0,3.0,1.0,0.0
1995-08-11 10:41:00-04:00,68,889104,67.0,1.0,0.0,0.0
1995-08-11 10:42:00-04:00,100,1100802,88.0,9.0,3.0,0.0
1995-08-11 10:43:00-04:00,84,1150744,83.0,1.0,0.0,0.0
1995-08-11 10:44:00-04:00,68,1981205,65.0,3.0,0.0,0.0
1995-08-11 10:45:00-04:00,71,2155632,66.0,5.0,0.0,0.0
1995-08-11 10:46:00-04:00,81,1243411,81.0,0.0,0.0,0.0
1995-08-11 10:47:00-04:00,83,1717028,82.0,1.0,0.0,0.0
1995-08-11 10:48:00-04:00,87,1387171,80.0,7.0,0.0,0.0
1995-08-11 10:49:00-04:00,74,735963,71.0,2.0,1.0,0.0
1995-08-11 10:50:00-04:00,55,1453673,55.0,0.0,0.0,0.0
1995-08-11 10:51:00-04:00,63,1613980,62.0,1.0,0.0,0.0
1995-08-11 10:52:00-04:00,34,510508,33.0,1.0,0.0,0.0
1995-08-11 10:53:00-04:00,54,5659229,52.0,2.0,0.0,0.0
1995-08-11 10:54:00-04:00,52,1130671,43.0,9.0,0.0,0.0
1995-08-11 10:55:00-04:00,58,767313,54.0,4.0,0.0,0.0
1995-08-11 10:56:00-04:00,51,1996012,47.0,4.0,0.0,0.0
1995-08-11 10:57:00-04:00,78,1948778,76.0,2.0,0.0,0.0
1995-08-11 10:58:00-04:00,40,2427566,40.0,0.0,0.0,0.0
1995-08-11 10:59:00-04:00,50,745564,49.0,1.0,0.0,0.0
1995-08-11 11:00:00-04:00,97,2407641,88.0,7.0,2.0,0.0
1995-08-11 11:01:00-04:00,59,815955,53.0,6.0,0.0,0.0
1995-08-11 11:02:00-04:00,67,3237614,56.0,11.0,0.0,0.0
1995-08-11 11:03:00-04:00,70,1698164,69.0,1.0,0.0,0.0
1995-08-11 11:04:00-04:00,88,1500267,79.0,9.0,0.0,0.0
1995-08-11 11:05:00-04:00,69,2089926,64.0,3.0,2.0,0.0
1995-08-11 11:06:00-04:00,56,1053264,45.0,11.0,0.0,0.0
1995-08-11 11:07:00-04:00,63,2147809,57.0,6.0,0.0,0.0
1995-08-11 11:08:00-04:00,70,1126942,66.0,4.0,0.0,0.0
1995-08-11 11:09:00-04:00,73,1069671,66.0,7.0,0.0,0.0
1995-08-11 11:10:00-04:00,56,1642335,54.0,2.0,0.0,0.0
1995-08-11 11:11:00-04:00,51,697485,48.0,3.0,0.0,0.0
1995-08-11 11:12:00-04:00,67,1167233,65.0,2.0,0.0,0.0
1995-08-11 11:13:00-04:00,78,1944399,74.0,4.0,0.0,0.0
1995-08-11 11:14:00-04:00,48,1383221,47.0,1.0,0.0,0.0
1995-08-11 11:15:00-04:00,37,831057,35.0,2.0,0.0,0.0
1995-08-11 11:16:00-04:00,43,3953026,37.0,6.0,0.0,0.0
1995-08-11 11:17:00-04:00,47,2019021,46.0,1.0,0.0,0.0
1995-08-11 11:18:00-04:00,52,1486321,52.0,0.0,0.0,0.0
1995-08-11 11:19:00-04:00,65,1772404,64.0,1.0,0.0,0.0
1995-08-11 11:20:00-04:00,83,2271515,83.0,0.0,0.0,0.0
1995-08-11 11:21:00-04:00,79,1511047,74.0,5.0,0.0,0.0
1995-08-11 11:22:00-04:00,40,885406,40.0,0.0,0.0,0.0
1995-08-11 11:23:00-04:00,86,835438,85.0,1.0,0.0,0.0
1995-08-11 11:24:00-04:00,78,1351121,67.0,11.0,0.0,0.0
1995-08-11 11:25:00-04:00,59,1022086,57.0,2.0,0.0,0.0
1995-08-11 11:26:00-04:00,52,1080091,51.0,1.0,0.0,0.0
1995-08-11 11:27:00-04:00,42,735856,39.0,3.0,0.0,0.0
1995-08-11 11:28:00-04:00,42,751300,41.0,1.0,0.0,0.0
1995-08-11 11:29:00-04:00,32,532548,32.0,0.0,0.0,0.0
1995-08-11 11:30:00-04:00,26,704638,26.0,0.0,0.0,0.0
1995-08-11 11:31:00-04:00,34,225636,33.0,1.0,0.0,0.0
1995-08-11 11:32:00-04:00,58,1074190,57.0,1.0,0.0,0.0
1995-08-11 11:33:00-04:00,52,735416,52.0,0.0,0.0,0.0
1995-08-11 11:34:00-04:00,70,1648035,68.0,2.0,0.0,0.0
1995-08-11 11:35:00-04:00,31,709186,31.0,0.0,0.0,0.0
1995-08-11 11:36:00-04:00,50,537313,44.0,6.0,0.0,0.0
1995-08-11 11:37:00-04:00,61,946774,59.0,2.0,0.0,0.0
1995-08-11 11:38:00-04:00,31,733867,29.0,2.0,0.0,0.0
1995-08-11 11:39:00-04:00,33,608075,33.0,0.0,0.0,0.0
1995-08-11 11:40:00-04:00,80,1020363,79.0,1.0,0.0,0.0
1995-08-11 11:41:00-04:00,59,499634,58.0,1.0,0.0,0.0
1995-08-11 11:42:00-04:00,53,667807,52.0,1.0,0.0,0.0
1995-08-11 11:43:00-04:00,80,828994,74.0,6.0,0.0,0.0
1995-08-11 11:44:00-04:00,66,828695,65.0,1.0,0.0,0.0
1995-08-11 11:45:00-04:00,73,743327,69.0,4.0,0.0,0.0
1995-08-11 11:46:00-04:00,82,1020485,80.0,2.0,0.0,0.0
1995-08-11 11:47:00-04:00,57,1077130,51.0,6.0,0.0,0.0
1995-08-11 11:48:00-04:00,21,670330,21.0,0.0,0.0,0.0
1995-08-11 11:49:00-04:00,40,1435730,39.0,1.0,0.0,0.0
1995-08-11 11:50:00-04:00,64,747360,61.0,3.0,0.0,0.0
1995-08-11 11:51:00-04:00,43,659211,43.0,0.0,0.0,0.0
1995-08-11 11:52:00-04:00,43,501878,43.0,0.0,0.0,0.0
1995-08-11 11:53:00-04:00,48,2054015,42.0,6.0,0.0,0.0
1995-08-11 11:54:00-04:00,56,808205,43.0,13.0,0.0,0.0
1995-08-11 11:55:00-04:00,79,1847110,71.0,8.0,0.0,0.0
1995-08-11 11:56:00-04:00,63,1255696,60.0,3.0,0.0,0.0
1995-08-11 11:57:00-04:00,52,1316118,51.0,1.0,0.0,0.0
1995-08-11 11:58:00-04:00,54,990635,53.0,1.0,0.0,0.0
1995-08-11 11:59:00-04:00,68,660008,61.0,7.0,0.0,0.0
1995-08-11 12:00:00-04:00,72,1974221,65.0,7.0,0.0,0.0
1995-08-11 12:01:00-04:00,41,1503207,39.0,2.0,0.0,0.0
1995-08-11 12:02:00-04:00,74,3213245,68.0,6.0,0.0,0.0
1995-08-11 12:03:00-04:00,64,1757103,51.0,13.0,0.0,0.0
1995-08-11 12:04:00-04:00,77,1737307,76.0,1.0,0.0,0.0
1995-08-11 12:05:00-04:00,84,1680974,70.0,1.0,13.0,0.0
1995-08-11 12:06:00-04:00,98,1988946,96.0,0.0,2.0,0.0
1995-08-11 12:07:00-04:00,59,815858,59.0,0.0,0.0,0.0
1995-08-11 12:08:00-04:00,62,3764268,57.0,5.0,0.0,0.0
1995-08-11 12:09:00-04:00,67,529293,56.0,11.0,0.0,0.0
1995-08-11 12:10:00-04:00,46,1547083,40.0,6.0,0.0,0.0
1995-08-11 12:11:00-04:00,38,1795252,37.0,1.0,0.0,0.0
1995-08-11 12:12:00-04:00,82,585448,73.0,9.0,0.0,0.0
1995-08-11 12:13:00-04:00,63,2010271,63.0,0.0,0.0,0.0
1995-08-11 12:14:00-04:00,101,1377083,98.0,3.0,0.0,0.0
1995-08-11 12:15:00-04:00,70,1025853,68.0,2.0,0.0,0.0
1995-08-11 12:16:00-04:00,99,2953195,98.0,1.0,0.0,0.0
1995-08-11 12:17:00-04:00,104,2054524,94.0,10.0,0.0,0.0
1995-08-11 12:18:00-04:00,122,1402811,116.0,6.0,0.0,0.0
1995-08-11 12:19:00-04:00,106,1344649,97.0,9.0,0.0,0.0
1995-08-11 12:20:00-04:00,117,1960202,113.0,4.0,0.0,0.0
1995-08-11 12:21:00-04:00,94,2477688,91.0,3.0,0.0,0.0
1995-08-11 12:22:00-04:00,86,2450481,75.0,11.0,0.0,0.0
1995-08-11 12:23:00-04:00,69,1331010,62.0,7.0,0.0,0.0
1995-08-11 12:24:00-04:00,67,1394718,67.0,0.0,0.0,0.0
1995-08-11 12:25:00-04:00,76,2442325,67.0,9.0,0.0,0.0
1995-08-11 12:26:00-04:00,49,1202534,46.0,3.0,0.0,0.0
1995-08-11 12:27:00-04:00,73,1155289,63.0,10.0,0.0,0.0
1995-08-11 12:28:00-04:00,79,1217912,77.0,2.0,0.0,0.0
1995-08-11 12:29:00-04:00,83,1041199,75.0,8.0,0.0,0.0
1995-08-11 12:30:00-04:00,70,1911893,58.0,12.0,0.0,0.0
1995-08-11 12:31:00-04:00,66,1358926,62.0,4.0,0.0,0.0
1995-08-11 12:32:00-04:00,44,1967228,39.0,4.0,1.0,0.0
1995-08-11 12:33:00-04:00,51,893830,44.0,5.0,2.0,0.0
1995-08-11 12:34:00-04:00,62,1352196,57.0,3.0,2.0,0.0
1995-08-11 12:35:00-04:00,52,1606020,48.0,4.0,0.0,0.0
1995-08-11 12:36:00-04:00,80,1423665,78.0,1.0,1.0,0.0
1995-08-11 12:37:00-04:00,84,1029324,81.0,3.0,0.0,0.0
1995-08-11 12:38:00-04:00,76,1358026,66.0,10.0,0.0,0.0
1995-08-11 12:39:00-04:00,80,1282940,73.0,7.0,0.0,0.0
1995-08-11 12:40:00-04:00,70,1271152,65.0,5.0,0.0,0.0
1995-08-11 12:41:00-04:00,92,1843632,89.0,3.0,0.0,0.0
1995-08-11 12:42:00-04:00,119,1114333,106.0,6.0,7.0,0.0
1995-08-11 12:43:00-04:00,66,1731938,61.0,1.0,4.0,0.0
1995-08-11 12:44:00-04:00,73,2069763,72.0,1.0,0.0,0.0
1995-08-11 12:45:00-04:00,73,1616471,66.0,7.0,0.0,0.0
1995-08-11 12:46:00-04:00,92,1356397,89.0,3.0,0.0,0.0
1995-08-11 12:47:00-04:00,72,1983471,72.0,0.0,0.0,0.0
1995-08-11 12:48:00-04:00,59,520809,48.0,10.0,1.0,0.0
1995-08-11 12:49:00-04:00,85,1405904,74.0,11.0,0.0,0.0
1995-08-11 12:50:00-04:00,57,605630,55.0,2.0,0.0,0.0
1995-08-11 12:51:00-04:00,70,862859,66.0,4.0,0.0,0.0
1995-08-11 12:52:00-04:00,146,912320,135.0,10.0,1.0,0.0
1995-08-11 12:53:00-04:00,77,553028,74.0,2.0,1.0,0.0
1995-08-11 12:54:00-04:00,56,1726200,52.0,4.0,0.0,0.0
1995-08-11 12:55:00-04:00,67,634012,66.0,0.0,1.0,0.0
1995-08-11 12:56:00-04:00,78,602424,68.0,9.0,1.0,0.0
1995-08-11 12:57:00-04:00,88,741273,88.0,0.0,0.0,0.0
1995-08-11 12:58:00-04:00,57,622112,48.0,8.0,1.0,0.0
1995-08-11 12:59:00-04:00,69,531326,62.0,2.0,5.0,0.0
1995-08-11 13:00:00-04:00,89,540046,69.0,20.0,0.0,0.0
1995-08-11 13:01:00-04:00,84,1767020,75.0,8.0,1.0,0.0
1995-08-11 13:02:00-04:00,71,622572,59.0,12.0,0.0,0.0
1995-08-11 13:03:00-04:00,88,1173024,73.0,15.0,0.0,0.0
1995-08-11 13:04:00-04:00,60,3269456,53.0,7.0,0.0,0.0
1995-08-11 13:05:00-04:00,72,1467858,69.0,3.0,0.0,0.0
1995-08-11 13:06:00-04:00,67,778884,62.0,5.0,0.0,0.0
1995-08-11 13:07:00-04:00,78,1077378,72.0,6.0,0.0,0.0
1995-08-11 13:08:00-04:00,66,1670757,62.0,4.0,0.0,0.0
1995-08-11 13:09:00-04:00,61,1267629,59.0,2.0,0.0,0.0
1995-08-11 13:10:00-04:00,63,1646750,50.0,13.0,0.0,0.0
1995-08-11 13:11:00-04:00,52,1561455,48.0,3.0,1.0,0.0
1995-08-11 13:12:00-04:00,110,1385260,95.0,15.0,0.0,0.0
1995-08-11 13:13:00-04:00,75,1905497,69.0,6.0,0.0,0.0
1995-08-11 13:14:00-04:00,70,2001566,64.0,6.0,0.0,0.0
1995-08-11 13:15:00-04:00,90,2520027,78.0,10.0,2.0,0.0
1995-08-11 13:16:00-04:00,67,1805634,54.0,13.0,0.0,0.0
1995-08-11 13:17:00-04:00,95,1782031,92.0,3.0,0.0,0.0
1995-08-11 13:18:00-04:00,51,491758,43.0,8.0,0.0,0.0
1995-08-11 13:19:00-04:00,67,821231,48.0,19.0,0.0,0.0
1995-08-11 13:20:00-04:00,40,2593798,37.0,3.0,0.0,0.0
1995-08-11 13:21:00-04:00,48,476144,33.0,15.0,0.0,0.0
1995-08-11 13:22:00-04:00,73,909970,64.0,8.0,1.0,0.0
1995-08-11 13:23:00-04:00,66,506855,49.0,17.0,0.0,0.0
1995-08-11 13:24:00-04:00,55,208292,48.0,7.0,0.0,0.0
1995-08-11 13:25:00-04:00,67,784429,44.0,23.0,0.0,0.0
1995-08-11 13:26:00-04:00,48,1616467,39.0,9.0,0.0,0.0
1995-08-11 13:27:00-04:00,64,557928,50.0,14.0,0.0,0.0
1995-08-11 13:28:00-04:00,42,2751388,40.0,2.0,0.0,0.0
1995-08-11 13:29:00-04:00,40,536636,37.0,3.0,0.0,0.0
1995-08-11 13:30:00-04:00,70,1188535,49.0,21.0,0.0,0.0
1995-08-11 13:31:00-04:00,62,779389,60.0,1.0,1.0,0.0
1995-08-11 13:32:00-04:00,83,1099678,79.0,4.0,0.0,0.0
1995-08-11 13:33:00-04:00,86,1885120,79.0,7.0,0.0,0.0
1995-08-11 13:34:00-04:00,128,1280614,119.0,9.0,0.0,0.0
1995-08-11 13:35:00-04:00,105,3796451,79.0,26.0,0.0,0.0
1995-08-11 13:36:00-04:00,117,1847799,102.0,15.0,0.0,0.0
1995-08-11 13:37:00-04:00,66,992400,61.0,5.0,0.0,0.0
1995-08-11 13:38:00-04:00,84,967566,67.0,17.0,0.0,0.0
1995-08-11 13:39:00-04:00,45,675978,33.0,12.0,0.0,0.0
1995-08-11 13:40:00-04:00,80,799483,78.0,2.0,0.0,0.0
1995-08-11 13:41:00-04:00,65,1818037,49.0,16.0,0.0,0.0
1995-08-11 13:42:00-04:00,54,1108051,44.0,10.0,0.0,0.0
1995-08-11 13:43:00-04:00,28,2398827,26.0,2.0,0.0,0.0
1995-08-11 13:44:00-04:00,94,2025334,90.0,4.0,0.0,0.0
1995-08-11 13:45:00-04:00,110,600576,99.0,11.0,0.0,0.0
1995-08-11 13:46:00-04:00,60,1669854,50.0,10.0,0.0,0.0
1995-08-11 13:47:00-04:00,65,1757878,57.0,8.0,0.0,0.0
1995-08-11 13:48:00-04:00,32,1441022,28.0,4.0,0.0,0.0
1995-08-11 13:49:00-04:00,57,1507513,50.0,7.0,0.0,0.0
1995-08-11 13:50:00-04:00,49,450934,36.0,13.0,0.0,0.0
1995-08-11 13:51:00-04:00,57,1017521,56.0,1.0,0.0,0.0
1995-08-11 13:52:00-04:00,51,787202,46.0,5.0,0.0,0.0
1995-08-11 13:53:00-04:00,97,1078579,84.0,13.0,0.0,0.0
1995-08-11 13:54:00-04:00,85,798710,78.0,7.0,0.0,0.0
1995-08-11 13:55:00-04:00,63,815430,61.0,2.0,0.0,0.0
1995-08-11 13:56:00-04:00,46,1100649,37.0,9.0,0.0,0.0
1995-08-11 13:57:00-04:00,68,1049943,54.0,14.0,0.0,0.0
1995-08-11 13:58:00-04:00,91,507288,90.0,1.0,0.0,0.0
1995-08-11 13:59:00-04:00,51,1839811,44.0,7.0,0.0,0.0
1995-08-11 14:00:00-04:00,75,736344,71.0,4.0,0.0,0.0
1995-08-11 14:01:00-04:00,89,1613605,80.0,9.0,0.0,0.0
1995-08-11 14:02:00-04:00,77,679488,72.0,1.0,4.0,0.0
1995-08-11 14:03:00-04:00,89,2289818,74.0,8.0,7.0,0.0
1995-08-11 14:04:00-04:00,73,1587736,69.0,4.0,0.0,0.0
1995-08-11 14:05:00-04:00,50,581246,38.0,11.0,1.0,0.0
1995-08-11 14:06:00-04:00,63,717330,51.0,9.0,3.0,0.0
1995-08-11 14:07:00-04:00,59,772845,56.0,3.0,0.0,0.0
1995-08-11 14:08:00-04:00,69,1448112,66.0,2.0,1.0,0.0
1995-08-11 14:09:00-04:00,58,1429563,56.0,2.0,0.0,0.0
1995-08-11 14:10:00-04:00,43,585786,42.0,1.0,0.0,0.0
1995-08-11 14:11:00-04:00,94,1110371,89.0,4.0,0.0,1.0
1995-08-11 14:12:00-04:00,71,484973,59.0,11.0,0.0,1.0
1995-08-11 14:13:00-04:00,70,556089,55.0,15.0,0.0,0.0
1995-08-11 14:14:00-04:00,43,2913333,41.0,1.0,1.0,0.0
1995-08-11 14:15:00-04:00,80,1348164,71.0,9.0,0.0,0.0
1995-08-11 14:16:00-04:00,94,559721,87.0,7.0,0.0,0.0
1995-08-11 14:17:00-04:00,114,1412925,106.0,8.0,0.0,0.0
1995-08-11 14:18:00-04:00,97,801471,94.0,3.0,0.0,0.0
1995-08-11 14:19:00-04:00,134,1415267,101.0,33.0,0.0,0.0
1995-08-11 14:20:00-04:00,79,852949,71.0,8.0,0.0,0.0
1995-08-11 14:21:00-04:00,96,1031634,89.0,7.0,0.0,0.0
1995-08-11 14:22:00-04:00,69,503750,67.0,2.0,0.0,0.0
1995-08-11 14:23:00-04:00,60,1982526,57.0,3.0,0.0,0.0
1995-08-11 14:24:00-04:00,64,863701,64.0,0.0,0.0,0.0
1995-08-11 14:25:00-04:00,71,2023827,61.0,10.0,0.0,0.0
1995-08-11 14:26:00-04:00,61,1102872,42.0,19.0,0.0,0.0
1995-08-11 14:27:00-04:00,48,1979623,40.0,7.0,1.0,0.0
1995-08-11 14:28:00-04:00,84,2174177,81.0,3.0,0.0,0.0
1995-08-11 14:29:00-04:00,49,691232,49.0,0.0,0.0,0.0
1995-08-11 14:30:00-04:00,79,2389466,59.0,20.0,0.0,0.0
1995-08-11 14:31:00-04:00,100,739156,93.0,7.0,0.0,0.0
1995-08-11 14:32:00-04:00,80,668735,73.0,7.0,0.0,0.0
1995-08-11 14:33:00-04:00,38,369896,38.0,0.0,0.0,0.0
1995-08-11 14:34:00-04:00,61,767252,53.0,8.0,0.0,0.0
1995-08-11 14:35:00-04:00,69,885780,61.0,8.0,0.0,0.0
1995-08-11 14:36:00-04:00,55,991696,45.0,10.0,0.0,0.0
1995-08-11 14:37:00-04:00,73,871898,73.0,0.0,0.0,0.0
1995-08-11 14:38:00-04:00,87,970545,77.0,10.0,0.0,0.0
1995-08-11 14:39:00-04:00,65,904008,63.0,2.0,0.0,0.0
1995-08-11 14:40:00-04:00,81,1389893,71.0,10.0,0.0,0.0
1995-08-11 14:41:00-04:00,73,990107,67.0,6.0,0.0,0.0
1995-08-11 14:42:00-04:00,68,1117823,60.0,8.0,0.0,0.0
1995-08-11 14:43:00-04:00,110,659481,94.0,13.0,3.0,0.0
1995-08-11 14:44:00-04:00,67,1259176,63.0,3.0,1.0,0.0
1995-08-11 14:45:00-04:00,62,841947,54.0,7.0,1.0,0.0
1995-08-11 14:46:00-04:00,86,1967209,67.0,18.0,1.0,0.0
1995-08-11 14:47:00-04:00,73,842806,64.0,9.0,0.0,0.0
1995-08-11 14:48:00-04:00,119,927616,98.0,21.0,0.0,0.0
1995-08-11 14:49:00-04:00,80,850221,62.0,18.0,0.0,0.0
1995-08-11 14:50:00-04:00,113,1427251,98.0,15.0,0.0,0.0
1995-08-11 14:51:00-04:00,66,664823,56.0,10.0,0.0,0.0
1995-08-11 14:52:00-04:00,113,1385280,97.0,16.0,0.0,0.0
1995-08-11 14:53:00-04:00,94,1293817,88.0,6.0,0.0,0.0
1995-08-11 14:54:00-04:00,100,1563518,93.0,7.0,0.0,0.0
1995-08-11 14:55:00-04:00,85,909543,81.0,3.0,1.0,0.0
1995-08-11 14:56:00-04:00,65,1362199,60.0,3.0,2.0,0.0
1995-08-11 14:57:00-04:00,102,1534977,85.0,17.0,0.0,0.0
1995-08-11 14:58:00-04:00,101,2436264,88.0,13.0,0.0,0.0
1995-08-11 14:59:00-04:00,86,755105,65.0,21.0,0.0,0.0
1995-08-11 15:00:00-04:00,96,1689990,85.0,10.0,1.0,0.0
1995-08-11 15:01:00-04:00,78,1465872,69.0,6.0,3.0,0.0
1995-08-11 15:02:00-04:00,75,1223750,72.0,3.0,0.0,0.0
1995-08-11 15:03:00-04:00,61,669760,58.0,3.0,0.0,0.0
1995-08-11 15:04:00-04:00,63,728295,60.0,3.0,0.0,0.0
1995-08-11 15:05:00-04:00,61,1288192,61.0,0.0,0.0,0.0
1995-08-11 15:06:00-04:00,81,748347,80.0,1.0,0.0,0.0
1995-08-11 15:07:00-04:00,74,630644,73.0,1.0,0.0,0.0
1995-08-11 15:08:00-04:00,39,581730,38.0,1.0,0.0,0.0
1995-08-11 15:09:00-04:00,60,750272,60.0,0.0,0.0,0.0
1995-08-11 15:10:00-04:00,59,1064398,51.0,8.0,0.0,0.0
1995-08-11 15:11:00-04:00,64,848403,57.0,7.0,0.0,0.0
1995-08-11 15:12:00-04:00,94,907337,74.0,20.0,0.0,0.0
1995-08-11 15:13:00-04:00,121,1945702,101.0,19.0,1.0,0.0
1995-08-11 15:14:00-04:00,69,1995404,67.0,1.0,1.0,0.0
1995-08-11 15:15:00-04:00,99,2466805,93.0,6.0,0.0,0.0
1995-08-11 15:16:00-04:00,69,2188730,67.0,2.0,0.0,0.0
1995-08-11 15:17:00-04:00,69,1357787,67.0,1.0,1.0,0.0
1995-08-11 15:18:00-04:00,72,841042,67.0,5.0,0.0,0.0
1995-08-11 15:19:00-04:00,77,952414,75.0,2.0,0.0,0.0
1995-08-11 15:20:00-04:00,81,2253227,81.0,0.0,0.0,0.0
1995-08-11 15:21:00-04:00,65,1746254,59.0,2.0,4.0,0.0
1995-08-11 15:22:00-04:00,80,1971504,75.0,4.0,1.0,0.0
1995-08-11 15:23:00-04:00,74,1870591,69.0,4.0,1.0,0.0
1995-08-11 15:24:00-04:00,77,1858796,65.0,12.0,0.0,0.0
1995-08-11 15:25:00-04:00,57,1496836,50.0,5.0,2.0,0.0
1995-08-11 15:26:00-04:00,81,862258,69.0,12.0,0.0,0.0
1995-08-11 15:27:00-04:00,87,3246119,75.0,12.0,0.0,0.0
1995-08-11 15:28:00-04:00,77,736526,68.0,9.0,0.0,0.0
1995-08-11 15:29:00-04:00,99,2486547,92.0,7.0,0.0,0.0
1995-08-11 15:30:00-04:00,40,1166368,39.0,0.0,1.0,0.0
1995-08-11 15:31:00-04:00,82,1303654,76.0,6.0,0.0,0.0
1995-08-11 15:32:00-04:00,55,2320229,49.0,6.0,0.0,0.0
1995-08-11 15:33:00-04:00,63,1751937,62.0,1.0,0.0,0.0
1995-08-11 15:34:00-04:00,57,1317272,51.0,4.0,2.0,0.0
